Date,Value,USD_PM,bchain_10,lb_10
2017-11-16,7815.0307,1280.0,6854.404187900004,1281.205
2017-11-17,7868.77,1284.35,6932.068464600004,1282.08
2017-11-18,7817.140383,1284.35,7000.918502900005,1282.115
2017-11-19,8007.654067,1284.35,7085.880203600003,1282.0700000000002
2017-11-20,8049.72,1286.2,7218.912418600003,1282.2600000000002
2017-11-21,8059.8,1283.3,7367.9704186000035,1282.1600000000003
2017-11-22,8268.035,1286.95,7623.143760300003,1282.4250000000004
2017-11-23,8236.72,1290.35,7791.793007000003,1283.6650000000004
2017-11-24,8250.978333,1290.5,7967.527840300003,1285.2550000000003
2017-11-25,8707.407267,1290.5,8108.125575000004,1286.0850000000003
2017-11-26,8768.8,1290.5,8203.502505000004,1287.1350000000002
2017-11-27,9718.29505,1294.9,8388.455010000003,1288.19
2017-11-28,9952.50882,1291.85,8601.991853700003,1288.94
2017-11-29,9919.0,1283.85,8793.126447000004,1288.89
2017-11-30,10147.372,1280.2,9002.891647000004,1288.2900000000002
2017-12-01,10883.912,1275.5,9285.302847000003,1287.5100000000002
2017-12-02,10879.88,1275.5,9546.487347000004,1286.3650000000002
2017-12-03,11332.622,1275.5,9856.077547000004,1284.88
2017-12-04,11584.83,1273.45,10189.462713700004,1283.1750000000002
2017-12-05,11591.22,1266.3,10477.843987000004,1280.755
2017-12-06,13540.98,1263.7,10955.061987000005,1278.0750000000003
2017-12-07,16501.97167,1255.0,11633.429649000003,1274.0850000000003
2017-12-08,16860.88,1250.65,12324.266767000005,1269.9650000000001
2017-12-09,15142.83415,1250.65,12846.650182000003,1266.645
2017-12-10,14869.805,1250.65,13318.893482000003,1263.69
2017-12-11,15068.95,1247.15,13737.397282000002,1260.855
2017-12-12,17276.393330000006,1240.9,14377.048615000002,1257.395
2017-12-13,16808.36667,1242.65,14924.623082,1254.11
2017-12-14,16252.31,1251.0,15391.371082000001,1251.8649999999998
2017-12-15,17771.9,1254.6,16009.439082,1250.695
2017-12-16,19498.68333,1254.6,16605.209414999998,1249.7849999999999
2017-12-17,19279.9,1254.6,16883.002247999997,1249.745
2017-12-18,18961.85667,1260.6,17093.099915,1250.74
2017-12-19,17737.11167,1260.35,17352.527667,1251.71
2017-12-20,17382.94,1264.55,17603.841167,1253.1
2017-12-21,16047.51,1264.55,17701.697167,1254.84
2017-12-22,15190.945,1264.55,17493.152334000002,1257.205
2017-12-23,13776.61,1264.55,17189.976667000003,1259.395
2017-12-24,13949.175,1264.55,16959.663167000002,1260.7499999999998
2017-12-25,14119.02833,1264.55,16594.376000000004,1261.7449999999997
2017-12-26,13740.94,1264.55,16018.601667000004,1262.7399999999996
2017-12-27,15589.32167,1279.4,15649.543834000006,1265.2199999999996
2017-12-28,14380.58167,1291.0,15191.416334000003,1268.2599999999995
2017-12-29,14214.01,1291.0,14839.106167000002,1271.3249999999994
2017-12-30,13215.574,1291.0,14422.369567000002,1273.9699999999996
2017-12-31,14165.575,1291.0,14234.176067000002,1276.6149999999996
2018-01-01,13796.0,1291.0,14094.681567000001,1279.2599999999998
2018-01-02,15005.85667,1312.05,14217.606234,1284.0099999999998
2018-01-03,15053.261669999998,1314.9,14328.014900999999,1289.0449999999996
2018-01-04,15039.24,1314.5,14420.036067999998,1294.0399999999997
2018-01-05,17174.12,1317.15,14763.354067999997,1299.2999999999997
2018-01-06,17319.198,1317.15,14936.341700999998,1303.0749999999998
2018-01-07,17155.95,1317.15,15213.878534,1305.6899999999998
2018-01-08,15265.906669999997,1319.95,15319.068200999998,1308.5849999999998
2018-01-09,14714.25333,1311.0,15468.936134,1310.5849999999998
2018-01-10,14437.42,1319.75,15496.120634,1313.4599999999998
2018-01-11,13296.794,1323.05,15446.200034,1316.6649999999997
2018-01-12,13912.882,1326.8,15336.902567000001,1318.1399999999999
2018-01-13,13791.19,1326.8,15210.6954,1319.3299999999997
2018-01-14,13852.92,1326.8,15092.063400000003,1320.5599999999997
2018-01-15,14012.196000000002,1339.25,14775.871000000003,1322.7699999999998
2018-01-16,13554.14,1333.85,14399.3652,1324.4399999999998
2018-01-17,11116.94667,1335.65,13795.464866999999,1326.2899999999997
2018-01-18,11345.42333,1332.2,13403.416533,1327.5149999999999
2018-01-19,11174.82,1334.95,13049.473199999999,1329.9099999999999
2018-01-20,12950.79333,1334.95,12900.810533,1331.4299999999998
2018-01-21,11505.228,1334.95,12721.653933,1332.6200000000001
2018-01-22,11513.42,1332.6,12481.707733,1333.2000000000003
2018-01-23,11223.063999999997,1333.4,12224.895133,1333.8600000000001
2018-01-24,11282.25833,1353.7,11967.828966,1336.5500000000004
2018-01-25,11392.03,1354.95,11705.812366,1338.1200000000003
2018-01-26,10969.815,1353.15,11447.379866,1340.0500000000004
2018-01-27,11524.77667,1353.15,11488.162865999999,1341.8000000000004
2018-01-28,11431.37,1353.15,11496.757532999998,1343.8950000000002
2018-01-29,11212.655,1343.85,11500.541032999998,1344.7850000000003
2018-01-30,10184.06167,1344.9,11223.867866999997,1345.7800000000002
2018-01-31,10082.52,1345.05,11081.597066999999,1346.79
2018-02-01,9083.258333,1341.35,10838.5809003,1347.665
2018-02-02,8901.901667,1331.15,10606.464666999998,1347.44
2018-02-03,8852.73,1331.15,10363.511833999999,1345.185
2018-02-04,8400.648333,1331.15,10064.373667299998,1342.8049999999998
2018-02-05,6838.816667,1333.6,9651.273834,1340.85
2018-02-06,6925.46,1331.4,9191.342166999999,1338.6749999999997
2018-02-07,8099.958333,1324.65,8858.2010003,1335.8249999999998
2018-02-08,8240.536667,1315.45,8560.989167000002,1332.985
2018-02-09,8245.08,1314.1,8367.091000000002,1329.905
2018-02-10,8319.876565999999,1314.1,8190.8266566,1326.81
2018-02-11,8343.455,1314.1,8116.8463233,1324.085
2018-02-12,8068.02,1322.3,8033.458156600001,1323.2
2018-02-13,8597.7675,1325.35,8007.961906600001,1322.6200000000001
2018-02-14,9334.633333,1336.25,8101.360406600002,1323.13
2018-02-15,9471.64,1352.45,8364.6427399,1325.015
2018-02-16,10127.16167,1352.1,8684.8129069,1327.0850000000003
2018-02-17,10841.99167,1352.1,8959.0162406,1329.8300000000004
2018-02-18,11085.83,1352.1,9243.5455739,1333.4950000000003
2018-02-19,11110.965,1346.6,9530.1340739,1336.7450000000003
2018-02-20,11390.39167,1339.85,9837.185584300001,1339.3200000000002
2018-02-21,11245.98,1330.5,10127.4380843,1340.9600000000003
2018-02-22,9931.071667,1328.35,10313.743251,1341.5650000000003
2018-02-23,10162.11667,1327.95,10470.178168,1341.8250000000003
2018-02-24,10171.3,1327.95,10553.8448347,1340.9950000000003
2018-02-25,9696.593333,1327.95,10576.340167999999,1338.5450000000005
2018-02-26,10348.60333,1333.5,10598.484333999999,1336.6850000000004
2018-02-27,10319.46,1325.75,10546.231167,1334.0500000000004
2018-02-28,10370.165,1317.85,10474.664667,1330.6250000000005
2018-03-01,11009.38167,1307.75,10464.506334,1326.7400000000002
2018-03-02,10931.12,1322.3,10418.579167,1324.9850000000001
2018-03-03,11326.94833,1322.3,10426.676,1324.1650000000002
2018-03-04,11430.18167,1322.3,10576.5870003,1323.56
2018-03-05,11516.83,1320.4,10712.0583333,1322.8049999999998
2018-03-06,10763.19833,1331.4,10771.2481663,1323.1499999999999
2018-03-07,10118.058,1329.4,10813.394633,1323.2949999999996
2018-03-08,9920.46,1321.0,10770.580300000001,1322.0449999999996
2018-03-09,9089.278333,1320.6,10647.562133300002,1321.5299999999997
2018-03-10,8746.002,1320.6,10485.145833300001,1321.8049999999998
2018-03-11,8777.37,1320.6,10261.944666300002,1323.0899999999997
2018-03-12,9182.843333,1319.15,10087.1169996,1322.7749999999999
2018-03-13,9154.7,1322.75,9869.8921666,1322.82
2018-03-14,9153.54,1323.55,9642.2279996,1322.945
2018-03-15,8358.121667,1318.75,9326.3571663,1322.78
2018-03-16,8530.402,1310.1,9103.0775333,1320.65
2018-03-17,8297.89,1310.1,8921.060733299999,1318.72
2018-03-18,8171.415,1310.1,8746.1562333,1317.63
2018-03-19,8412.033333,1312.4,8678.4317333,1316.81
2018-03-20,8605.64,1311.0,8664.395533300001,1315.85
2018-03-21,8947.753333,1321.35,8681.4338666,1315.925
2018-03-22,8690.408333,1329.15,8632.190366600002,1316.925
2018-03-23,8725.37,1346.6,8589.2573666,1319.31
2018-03-24,8662.378333,1346.6,8540.141199900001,1321.6150000000002
2018-03-25,8617.296667,1346.6,8566.0586999,1324.4
2018-03-26,8457.96,1352.4,8558.814499900001,1328.63
2018-03-27,7876.195,1341.45,8516.6449999,1331.765
2018-03-28,7960.38,1332.45,8495.541499900002,1334.0000000000002
2018-03-29,7950.61,1323.85,8449.399166600002,1335.1450000000002
2018-03-30,6882.531667,1323.85,8277.088333300002,1336.4300000000003
2018-03-31,6935.48,1323.85,8075.861000000002,1336.6800000000003
2018-04-01,6937.56,1323.85,7900.5761667000015,1336.1500000000003
2018-04-02,7035.848333,1323.85,7731.624000000002,1333.8750000000005
2018-04-03,7410.435,1333.45,7606.429666700002,1332.5600000000004
2018-04-04,7426.48,1337.3,7487.348000000001,1331.6300000000003
2018-04-05,6826.51,1327.7,7324.203000000001,1329.1600000000003
2018-04-06,6603.876667,1331.2,7196.971166700001,1328.1350000000004
2018-04-07,6634.68,1331.2,7064.401166700001,1328.0100000000004
2018-04-08,7017.656667,1331.2,6971.105833400002,1328.7450000000003
2018-04-09,6699.273333,1331.95,6952.780000000002,1329.5550000000005
2018-04-10,6784.41,1338.95,6937.6730000000025,1331.0650000000005
2018-04-11,6926.266667,1350.75,6936.543666700003,1333.7550000000006
2018-04-12,7847.845,1341.35,7017.743333400003,1335.5050000000006
2018-04-13,7941.46,1343.7,7070.845833400004,1336.5300000000004
2018-04-14,8036.511051,1343.7,7131.848938500004,1337.1700000000005
2018-04-15,8340.748333,1343.7,7283.272771800004,1338.7700000000007
2018-04-16,8368.1,1349.35,7459.695105100004,1340.5850000000005
2018-04-17,7895.416926000001,1342.1,7585.768797700005,1341.6750000000006
2018-04-18,8164.937426,1351.45,7700.4968736000055,1343.7000000000005
2018-04-19,8175.96,1348.6,7848.165540300006,1345.3650000000005
2018-04-20,8852.718333,1336.75,8054.9963736000045,1345.1450000000004
2018-04-21,8807.205,1336.75,8243.090206900004,1343.7450000000003
2018-04-22,8930.6,1336.75,8351.365706900006,1343.2850000000003
2018-04-23,8933.861667000001,1324.3,8450.605873600005,1341.3450000000003
2018-04-24,9555.542,1328.85,8602.508968500006,1339.8600000000001
2018-04-25,9658.11,1321.65,8734.245135200006,1337.6550000000002
2018-04-26,9258.398333,1320.7,8823.274968500005,1334.7900000000002
2018-04-27,9010.32,1321.5,8934.765275900005,1332.73
2018-04-28,8928.55,1321.5,9011.126533300005,1329.7350000000001
2018-04-29,9334.281667,1321.5,9126.958700000005,1327.025
2018-04-30,9259.57,1313.2,9167.643866700004,1324.67
2018-05-01,9239.55,1307.1,9210.878366700004,1321.7050000000002
2018-05-02,9221.426,1304.2,9239.960966700004,1318.4500000000003
2018-05-03,9639.268333,1315.05,9310.501633300004,1317.525
2018-05-04,9753.35,1309.4,9330.282433300004,1315.5800000000002
2018-05-05,9803.306667,1309.4,9344.802100000004,1314.355
2018-05-06,9630.136277,1309.4,9381.975894400002,1313.225
2018-05-07,9631.44,1309.4,9444.087894400003,1312.0149999999999
2018-05-08,9228.608333,1306.6,9474.093727700001,1310.525
2018-05-09,9322.041667,1313.85,9472.869727700001,1309.76
2018-05-10,9310.37,1318.8,9477.949727700001,1310.32
2018-05-11,8468.788,1324.35,9400.873527700001,1312.0449999999998
2018-05-12,8484.346667,1324.35,9327.165594400003,1314.06
2018-05-13,8463.52,1324.35,9209.590761100004,1314.99
2018-05-14,8652.038333,1319.85,9099.459594400003,1316.035
2018-05-15,8511.458,1295.0,8970.274727700003,1314.595
2018-05-16,8471.06,1291.25,8854.367100000003,1312.7800000000002
2018-05-17,8106.1183329999985,1289.5,8701.834933300002,1310.7900000000002
2018-05-18,8240.055,1288.3,8602.979600000002,1308.96
2018-05-19,8239.08,1288.3,8494.683433300004,1306.405
2018-05-20,8507.406667,1288.3,8414.387100000004,1303.355
2018-05-21,8385.556187,1288.35,8406.063918700003,1299.7549999999999
2018-05-22,8396.63,1293.05,8397.292252000003,1296.6249999999998
2018-05-23,7555.74,1289.0,8306.514252000004,1293.0899999999997
2018-05-24,7566.193333,1304.85,8197.929752000004,1291.5899999999997
2018-05-25,7576.78,1303.5,8104.461952000003,1292.4399999999998
2018-05-26,7342.9083329999985,1303.5,7991.646785300004,1293.6649999999997
2018-05-27,7361.831667,1303.5,7917.218118700005,1295.0649999999998
2018-05-28,7344.56,1303.5,7827.668618700004,1296.5849999999998
2018-05-29,7459.876667,1295.5,7749.7482854000045,1297.3049999999998
2018-05-30,7385.395,1300.7,7637.547118700005,1298.545
2018-05-31,7386.72,1305.35,7537.663500000005,1300.2450000000001
2018-06-01,7535.146667,1294.6,7451.515166700005,1300.4
2018-06-02,7645.146667,1294.6,7460.455833400003,1300.9600000000003
2018-06-03,7637.14,1294.6,7467.550500100003,1299.9350000000002
2018-06-04,7500.273333,1295.45,7459.899833400003,1299.1300000000003
2018-06-05,7615.722142,1292.05,7487.181214300003,1297.9850000000001
2018-06-06,7619.43,1300.1,7512.941047600002,1297.6450000000002
2018-06-07,7676.271667,1297.25,7546.112214300001,1297.0200000000002
2018-06-08,7620.153333,1298.25,7562.1398809,1297.2950000000003
2018-06-09,7615.54,1298.25,7585.1543808999995,1297.0500000000002
2018-06-10,6776.888333,1298.25,7524.171214199999,1296.3400000000001
2018-06-11,6875.678333,1299.6,7458.2243808,1296.8400000000001
2018-06-12,6879.31,1298.65,7381.6407141,1297.2450000000001
2018-06-13,6315.7,1296.15,7249.4967141,1297.4
2018-06-14,6647.013333,1302.75,7164.170714100001,1298.1299999999999
2018-06-15,6637.41,1285.25,7066.339499900001,1297.45
2018-06-16,6509.426667,1285.25,6955.339166600001,1295.965
2018-06-17,6464.411667,1285.25,6834.153166600001,1294.7649999999999
2018-06-18,6445.79,1281.55,6716.716833300001,1293.0949999999998
2018-06-19,6737.0,1276.15,6628.8628333,1290.8849999999998
2018-06-20,6714.718333,1274.2,6622.6458333,1288.48
2018-06-21,6760.83,1266.15,6611.161,1285.1349999999998
2018-06-22,6332.573333,1269.15,6556.4873333,1282.185
2018-06-23,6141.605833,1269.15,6539.0779166,1279.485
2018-06-24,6170.46,1269.15,6491.4225833,1276.1249999999998
2018-06-25,6211.4475,1268.7,6448.8263333,1274.4699999999998
2018-06-26,6218.595,1260.3,6419.7431666,1271.975
2018-06-27,6097.46,1254.6,6383.0479999,1268.9099999999999
2018-06-28,6107.896154,1251.55,6349.2586153,1265.9099999999999
2018-06-29,5908.7025,1250.45,6266.4288653,1263.34
2018-06-30,6223.28,1250.45,6217.285032000001,1260.965
2018-07-01,6374.754167,1250.45,6178.6774487,1259.395
2018-07-02,6466.0691670000015,1247.8,6192.027032100001,1257.26
2018-07-03,6626.44,1251.75,6240.510448800001,1255.52
2018-07-04,6593.289167,1255.65,6282.793365500001,1254.17
2018-07-05,6603.376667,1255.5,6321.986282200001,1252.85
2018-07-06,6555.51,1255.35,6355.677782200001,1252.355
2018-07-07,6594.281667,1255.35,6405.359948900002,1252.43
2018-07-08,6753.559167,1255.35,6469.926250200001,1252.8100000000002
2018-07-09,6724.04,1262.05,6551.460000200002,1253.97
2018-07-10,6510.791667,1254.0,6580.211166900002,1254.325
2018-07-11,6377.363333,1251.4,6580.472083500002,1254.4199999999998
2018-07-12,6403.18,1245.9,6574.183166800001,1254.23
2018-07-13,6244.3575,1241.7,6535.974916800001,1253.225
2018-07-14,6241.0,1241.7,6500.746000100001,1251.8300000000002
2018-07-15,6248.84,1241.7,6465.292333400001,1250.4500000000003
2018-07-16,6514.390833,1241.1,6461.1804167,1249.025
2018-07-17,6869.910833,1232.8,6488.7433333,1246.77
2018-07-18,7321.62,1224.5,6545.549416600001,1243.685
2018-07-19,7396.401667,1217.55,6612.785583300001,1239.2350000000001
2018-07-20,7428.045,1228.75,6704.510916600001,1236.71
2018-07-21,7334.99,1228.75,6800.2735833000015,1234.4450000000002
2018-07-22,7451.289167,1228.75,6905.084500000002,1232.73
2018-07-23,7689.884167,1224.95,7049.637166700001,1231.055
2018-07-24,7715.1,1228.35,7197.047166700002,1229.72
2018-07-25,8251.165,1231.5,7397.279666700002,1228.7
2018-07-26,8187.324167,1228.25,7564.573000100002,1227.415
2018-07-27,7939.81,1223.95,7671.562916800001,1226.5300000000002
2018-07-28,8182.251667,1223.95,7757.626083500002,1226.4750000000001
2018-07-29,8206.341667,1223.95,7838.620083500003,1227.1150000000002
2018-07-30,8220.91,1223.8,7917.906583500003,1226.6200000000003
2018-07-31,7916.800833,1220.95,7976.087666800003,1225.8400000000004
2018-08-01,7570.869167,1219.0,7988.045666800002,1224.8650000000002
2018-08-02,7607.7,1215.45,7979.827250100003,1223.9150000000004
2018-08-03,7394.499167,1216.3,7947.767166800002,1222.7100000000003
2018-08-04,7247.769167,1216.3,7847.427583500003,1221.19
2018-08-05,7011.28,1216.3,7729.823166800003,1219.9950000000001
2018-08-06,6988.079167,1209.65,7634.650083500002,1218.565
2018-08-07,6993.513333,1212.35,7515.776250100002,1217.405
2018-08-08,6718.23,1209.55,7366.965083400001,1215.9649999999997
2018-08-09,6396.7725,1214.35,7184.551333400002,1215.02
2018-08-10,6396.494667,1214.4,7032.520716800002,1214.3649999999998
2018-08-11,6138.96,1214.4,6889.329800100003,1213.9049999999997
2018-08-12,6311.1316670000015,1214.4,6759.672966800004,1213.7999999999997
2018-08-13,6347.07,1200.35,6654.930050100005,1212.2049999999997
2018-08-14,6252.13,1197.0,6555.366133400004,1210.2749999999999
2018-08-15,6362.676923,1182.0,6490.505825700005,1206.8449999999998
2018-08-16,6342.629231,1180.4,6425.960832100005,1203.9199999999998
2018-08-17,6312.75,1178.4,6357.884498800005,1200.5249999999999
2018-08-18,6436.7208329999985,1178.4,6329.733582100004,1197.4099999999999
2018-08-19,6404.063333,1178.4,6330.462665400004,1193.8149999999998
2018-08-20,6486.58,1184.35,6339.471198700005,1190.81
2018-08-21,6401.246154,1190.95,6365.699814100005,1188.465
2018-08-22,6575.229167,1196.65,6392.109564100005,1186.69
2018-08-23,6354.57,1192.35,6392.859564100005,1185.8899999999999
2018-08-24,6543.645714,1197.7,6422.0111355000045,1185.96
2018-08-25,6719.429231,1197.7,6457.686366300005,1187.5300000000002
2018-08-26,6738.27,1197.7,6497.250443200004,1189.2600000000002
2018-08-27,6719.266154000001,1197.7,6537.902058600004,1191.1900000000003
2018-08-28,7000.04,1212.25,6594.233975300003,1194.5750000000003
2018-08-29,7078.19,1204.2,6661.646642000004,1197.1550000000004
2018-08-30,6932.6625,1197.3,6706.2548920000045,1198.4500000000003
2018-08-31,6981.946154,1202.45,6764.324892000004,1199.6000000000004
2018-09-01,7018.78,1202.45,6808.679975300004,1200.1800000000005
2018-09-02,7247.935385,1202.45,6898.016513800004,1201.1900000000005
2018-09-03,7260.949231,1200.05,6969.746865500005,1201.4250000000004
2018-09-04,7265.08,1190.85,7024.311942400005,1200.7400000000002
2018-09-05,7113.069231,1196.7,7061.791865500005,1200.6400000000003
2018-09-06,6433.271667,1205.15,7033.192416800004,1201.3850000000002
2018-09-07,6501.19,1198.9,6983.307416800004,1200.0500000000002
2018-09-08,6366.1075,1198.9,6912.099166800003,1199.52
2018-09-09,6286.425833,1198.9,6847.475500100003,1199.68
2018-09-10,6240.98,1196.6,6773.378884700003,1199.095
2018-09-11,6296.320833,1189.85,6701.1329680000035,1197.835
2018-09-12,6273.1375,1195.6,6603.653179500005,1197.15
2018-09-13,6326.04,1209.8,6510.1622564000045,1198.125
2018-09-14,6499.0625,1201.95,6433.560506400005,1199.2350000000001
2018-09-15,6518.655,1201.95,6374.119083300005,1199.76
2018-09-16,6522.39,1201.95,6383.030916600004,1199.44
2018-09-17,6400.600833,1201.9,6372.9719999000035,1199.7400000000002
2018-09-18,6296.6316670000015,1200.2,6366.024416600004,1199.8700000000003
2018-09-19,6342.39,1203.3,6371.620833300004,1200.3100000000002
2018-09-20,6418.562667,1208.35,6389.379100000004,1201.4850000000001
2018-09-21,6669.990833,1198.7,6426.746100000004,1202.3700000000003
2018-09-22,6756.12,1198.7,6475.044350000005,1202.6800000000003
2018-09-23,6710.445,1198.7,6513.484850000004,1201.5700000000004
2018-09-24,6639.304167,1202.75,6527.509016700004,1201.6500000000003
2018-09-25,6583.45,1201.9,6533.988516700005,1201.6450000000002
2018-09-26,6468.6316670000015,1194.25,6528.612683400004,1200.8750000000002
2018-09-27,6535.476667,1185.4,6542.100266800006,1199.2250000000001
2018-09-28,6686.08,1187.25,6581.045100100006,1197.93
2018-09-29,6550.474167,1187.25,6601.853516800006,1196.3250000000003
2018-09-30,6593.135,1187.25,6619.310750100007,1194.2150000000001
2018-10-01,6611.02,1189.35,6613.4136668000065,1193.2800000000002
2018-10-02,6562.641667,1204.7,6594.065833500006,1193.88
2018-10-03,6470.4025,1201.2,6570.061583500006,1194.13
2018-10-04,6483.73,1203.45,6554.504166800007,1194.2000000000003
2018-10-05,6568.549167,1203.8,6553.014083500007,1194.39
2018-10-06,6581.486667,1203.8,6564.2995835000065,1195.345
2018-10-07,6573.62,1203.8,6568.113916800006,1197.185
2018-10-08,6618.567692000001,1186.95,6561.362686000006,1197.1550000000002
2018-10-09,6621.711667000001,1185.55,6568.4864360000065,1196.9850000000001
2018-10-10,6626.85,1188.6,6571.857936000006,1197.1200000000001
2018-10-11,6248.635833,1205.55,6535.619519300006,1198.74
2018-10-12,6260.530833,1219.75,6505.408435900006,1200.245
2018-10-13,6247.0,1219.75,6483.068185900006,1202.1
2018-10-14,6299.399167000001,1219.75,6464.635102600007,1203.7299999999998
2018-10-15,6452.571667,1229.95,6453.037352600007,1206.3449999999998
2018-10-16,6599.17,1230.7,6454.805685900007,1209.035
2018-10-17,6596.276154,1229.05,6457.071301300007,1211.56
2018-10-18,6568.040769,1223.0,6452.018609000006,1215.165
2018-10-19,6509.61,1227.85,6440.8084423000055,1219.395
2018-10-20,6488.825833,1227.85,6427.006025600006,1223.3200000000002
2018-10-21,6531.601667,1227.85,6455.302609000007,1225.5500000000002
2018-10-22,6504.78,1222.3,6479.7275257000065,1225.805
2018-10-23,6481.426,1235.95,6503.170125700007,1227.4250000000002
2018-10-24,6508.31,1230.55,6524.061209000006,1228.505
2018-10-25,6489.77,1230.8,6527.781042300006,1228.59
2018-10-26,6473.753333,1233.85,6515.2393756000065,1228.905
2018-10-27,6465.9175,1233.85,6502.203510200006,1229.385
2018-10-28,6457.21,1233.85,6491.120433300007,1230.47
2018-10-29,6382.668333,1230.8,6478.426266600007,1230.7649999999999
2018-10-30,6309.452857,1225.4,6460.488969000007,1230.52
2018-10-31,6301.61,1214.95,6437.489802300007,1229.23
2018-11-01,6342.280833,1231.15,6421.239885600006,1230.115
2018-11-02,6387.674167,1232.1,6411.864702300007,1229.73
2018-11-03,6390.42,1232.1,6400.075702300006,1229.885
2018-11-04,6391.873333,1232.1,6390.2860356000065,1230.015
2018-11-05,6436.965,1232.25,6386.607202300006,1229.855
2018-11-06,6437.76,1231.6,6383.791452300006,1229.63
2018-11-07,6538.79,1229.95,6391.949452300007,1229.2400000000002
2018-11-08,6486.251667,1224.15,6402.307785700007,1228.5750000000003
2018-11-09,6444.97,1211.4,6415.859500000008,1227.1750000000002
2018-11-10,6399.0333329999985,1211.4,6425.6018333000075,1226.8200000000002
2018-11-11,6378.268333,1211.4,6429.200583300008,1224.845
2018-11-12,6408.53,1205.55,6431.286166600008,1222.19
2018-11-13,6372.063333,1202.1,6429.450499900007,1219.19
2018-11-14,6176.155,1203.25,6407.878666600007,1216.3049999999998
2018-11-15,5756.77,1211.85,6339.859166600008,1214.2649999999999
2018-11-16,5596.1925,1222.4,6255.702416600007,1213.3449999999998
2018-11-17,5558.2433329999985,1222.4,6157.6477499000075,1212.5899999999997
2018-11-18,5572.44,1222.4,6066.2665832000075,1212.4149999999997
2018-11-19,5303.9425,1221.6,5952.163833200007,1213.435
2018-11-20,4671.97,1223.0,5779.457499900007,1214.5949999999998
2018-11-21,4491.98,1226.1,5590.828666600008,1216.065
2018-11-22,4548.7975,1227.05,5404.855416600008,1218.215
2018-11-23,4309.3375,1223.65,5198.582833300008,1220.37
2018-11-24,4352.98,1223.65,5016.265333300008,1222.4099999999999
2018-11-25,3823.511667,1223.65,4822.939500000008,1223.5899999999997
2018-11-26,3920.536667,1223.4,4655.373916700008,1223.6899999999998
2018-11-27,3793.35,1221.2,4478.884583400008,1223.57
2018-11-28,4103.453846,1213.25,4331.985968000008,1222.655
2018-11-29,4263.7833329999985,1226.25,4227.970051300008,1223.12
2018-11-30,4278.77,1217.55,4188.650051300008,1222.5749999999998
2018-12-01,4116.7775,1217.55,4151.129801300008,1221.7199999999998
2018-12-02,4167.546667000001,1217.55,4113.004718000008,1220.7699999999998
2018-12-03,4140.6,1230.3,4096.130968000008,1221.4349999999997
2018-12-04,3961.493333,1240.3,4056.982301300008,1223.0999999999997
2018-12-05,3858.349167,1235.9,4060.466051300008,1224.3249999999996
2018-12-06,3744.98,1242.55,4042.9103846000085,1226.2399999999996
2018-12-07,3405.643333,1243.3,4004.1397179000087,1228.4499999999994
2018-12-08,3435.34,1243.3,3937.3283333000086,1231.4549999999995
2018-12-09,3453.66,1243.3,3856.316000000009,1233.1599999999994
2018-12-10,3523.96,1245.35,3780.8350000000087,1235.9399999999994
2018-12-11,3426.19,1245.3,3711.7762500000085,1238.7149999999995
2018-12-12,3407.28,1245.75,3635.749583300008,1241.5349999999994
2018-12-13,3406.7625,1242.75,3562.365833300008,1242.7799999999995
2018-12-14,3278.3741670000004,1235.35,3494.0539167000084,1242.2849999999996
2018-12-15,3242.42,1235.35,3432.461000000008,1242.2299999999998
2018-12-16,3271.238333,1235.35,3385.086833300008,1241.5099999999998
2018-12-17,3392.405,1241.65,3383.7630000000077,1241.3449999999998
2018-12-18,3556.54,1246.3,3395.8830000000075,1241.645
2018-12-19,3808.0425,1255.0,3431.3212500000072,1242.815
2018-12-20,3982.850833,1259.75,3477.2103333000073,1244.2549999999999
2018-12-21,4135.19,1258.15,3548.1103333000074,1245.54
2018-12-22,3910.973333,1258.15,3598.4796666000075,1246.78
2018-12-23,4027.478333,1258.15,3660.551249900008,1248.32
2018-12-24,3995.17,1258.15,3732.2308332000075,1250.6
2018-12-25,3813.88,1258.15,3789.3768332000072,1252.8799999999997
2018-12-26,3825.379167,1258.15,3844.790916600007,1255.1599999999996
2018-12-27,3848.21,1268.0,3890.3714166000073,1257.7949999999996
2018-12-28,3743.905,1279.0,3909.107916600007,1261.0649999999998
2018-12-29,3912.285833,1279.0,3919.5322499000067,1263.4649999999997
2018-12-30,3770.36,1279.0,3898.283166600007,1265.3899999999999
2018-12-31,3791.545833,1279.0,3863.9187499000063,1267.475
2019-01-01,3752.271667,1279.0,3848.0485833000066,1269.56
2019-01-02,3855.88,1282.9,3830.8887500000064,1272.0349999999999
2019-01-03,3865.7975,1290.45,3817.9515000000065,1275.2649999999999
2019-01-04,3822.626667,1279.9,3818.8261667000065,1277.44
2019-01-05,3856.62,1279.9,3821.9502500000067,1279.615
2019-01-06,3920.456667,1279.9,3829.1749167000066,1280.8049999999998
2019-01-07,4036.093333,1292.2,3858.3937500000065,1282.125
2019-01-08,4032.25,1286.45,3870.3901667000064,1282.8700000000001
2019-01-09,4034.138333,1288.6,3896.7680000000064,1283.8300000000002
2019-01-10,3812.585833,1291.9,3898.8720000000067,1285.1200000000001
2019-01-11,3646.25,1288.95,3888.2698333000067,1286.1150000000002
2019-01-12,3646.345833,1288.95,3867.316416600007,1286.7200000000003
